Clicked At,Replied At,Data Entered At,Attachment Opened At,Macro Enabled At,QR Code Scanned At,Opened At,Reported,Scheduled,Delivered At,Job Title,Division,Browser,Browser Version,Operating System,Email Template,Current PPP,Risk Score,Locale,Department
,,,,,,,,5/15/24 16:39,5/15/24 16:39,Student,Undergraduate-Continuing-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 18:30,5/15/24 18:30,Student,Undergraduate-Continuing-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,Twitter: Confirm your email address (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 18:06,5/15/24 18:06,Student,Undergraduate-Continuing-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,Countdown Timer: You've only got three minutes (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 19:54,5/15/24 19:54,Student,Undergraduate-Transfer-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/14/24 20:01,5/14/24 20:01,Student,Undergraduate-Transfer-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,X: You got paid! (PDF Attachment),0.0434783,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 17:07,5/15/24 17:07,Student,Undergraduate-Transfer-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,Facebook: Your Horoscope is ready (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 12:53,5/15/24 12:53,Student,Undergraduate-Readmitted Student-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 15:15,5/15/24 15:15,Student,Undergraduate-Transfer-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,Amazon: Recent Amazon AWS Outage (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 19:25,5/15/24 19:25,Student,Undergraduate-Readmitted Student-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,Amazon Prime: Protect yourself from scammers (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/13/24 19:03,5/13/24 19:03,Student,Undergraduate-Continuing-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/14/24 14:28,5/14/24 14:28,Student,Undergraduate-Transfer-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 12:36,5/15/24 12:36,Student,Undergraduate-Transfer-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,My Retirement Investments Statement (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 15:32,5/15/24 15:32,Student,Undergraduate-Readmitted Student-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 12:39,5/15/24 12:39,Student,Undergraduate-Transfer-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,Twitter: Confirm your email address (Link),0.25,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/13/24 17:43,5/13/24 17:43,Student,Undergraduate-Transfer-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0.125,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 12:54,5/15/24 12:54,Student,Undergraduate-Transfer-Coll Grad & Continuing Studies-College Graduate Con Studies,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.25,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/14/24 19:48,5/14/24 19:48,Student,,,,,Thank you for your purchase! (Link),0.125,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/13/24 17:36,5/13/24 17:36,Student,,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/13/24 19:44,5/13/24 19:44,Student,,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/13/24 19:33,5/13/24 19:33,Student,,,,,Countdown Timer: You've only got three minutes (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/14/24 15:16,5/14/24 15:16,Student,,,,,Countdown Timer: You've only got three minutes (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 18:13,5/15/24 18:13,Student,,,,,Amazon: A thank you gift from Jeff Bezos (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/13/24 18:58,5/13/24 18:58,Student,,,,,Hello All Cat Lovers!!!!! (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,5/15/24 17:47,5/15/24 17:48,5/15/24 15:18,5/15/24 15:18,Student,,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 12:19,5/15/24 12:19,Student,,,,,Apples: You recently requested a password reset for your Apples ID (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 16:14,5/15/24 16:14,Student,,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0,46.0773,en,Computer Scie & Info Systems
,,,,,,5/13/24 21:00,,5/13/24 20:47,5/13/24 20:47,Student,,,,,Facebook: Password Change (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/15/24 19:14,5/15/24 19:14,Student,,,,,Withdrawal is available (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,,,5/14/24 15:35,5/14/24 15:36,Student,,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Computer Scie & Info Systems
,,,,,,2/16/24 13:28,,2/15/24 14:12,2/15/24 14:12,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Amazon: A thank you gift from Jeff Bezos (Link),0.0869565,46.0773,en,Computer Science
,,,,,,2/14/24 16:15,,2/14/24 15:24,2/14/24 15:24,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.0869565,46.0773,en,Computer Science
,,,,,,,,2/15/24 17:05,2/15/24 17:05,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Withdrawal is available (Link),0,46.0773,en,Computer Science
,,,,,,,,2/14/24 20:36,2/14/24 20:36,Student,Undergraduate-Readmitted Student-Northfield Campus-College Professional Schools,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Computer Science
2/15/24 2:31,,,,,,2/15/24 2:31,,2/14/24 21:09,2/14/24 21:09,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,Microsoft Edge,121,windows,Steam: Malware Alert (Link),0.0909091,45.7,en,Computer Science
,,,,,,2/13/24 20:46,,2/13/24 20:46,2/13/24 20:46,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Hello All Cat Lovers!!!!! (Link),0.0434783,46.0773,en,Computer Science
,,,,,,,,2/14/24 15:16,2/14/24 15:17,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.0434783,46.0773,en,Computer Science
,,,,,,2/14/24 15:39,2/14/24 15:39,2/14/24 15:29,2/14/24 15:29,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Computer Science
,,,,,,,,2/14/24 14:21,2/14/24 14:21,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Facebook: Your Horoscope is ready (Link),0.0869565,46.0773,en,Computer Science
,,,,,,,,2/15/24 15:52,2/15/24 15:52,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0,46.0773,en,Computer Science
,,,,,,2/14/24 14:53,,2/14/24 13:52,2/14/24 13:52,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Zelle: We declined your last transaction (Link),0.217391,46.0773,en,Computer Science
,,,,,,,,2/15/24 14:38,2/15/24 14:38,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.0869565,46.0773,en,Computer Science
,,,,,,2/15/24 15:52,,2/15/24 15:46,2/15/24 15:46,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Countdown Timer: You've only got three minutes (Link),0.0434783,46.0773,en,Computer Science
,,,,,,2/19/24 14:32,,2/15/24 16:22,2/15/24 16:22,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0,46.0773,en,Computer Science
,,,,,,,,2/15/24 17:16,2/15/24 17:16,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Amazon Prime: Protect yourself from scammers (Link),0.130435,46.0773,en,Computer Science
,,,,,,2/15/24 19:37,,2/15/24 17:09,2/15/24 17:09,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Thank you for your purchase! (Link),0.0434783,46.0773,en,Computer Science
,,,,,,2/17/24 2:53,2/17/24 2:54,2/15/24 17:14,2/15/24 17:14,Student,Undergraduate-Transfer-Northfield Campus-College Professional Schools,,,,Terra: Let's go to the moon! (QR Code),0.0869565,46.0773,en,Computer Science
,,,,,,,,2/14/24 16:48,2/14/24 17:03,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.130435,46.0773,en,Computer Science
,,,,,,,,2/14/24 17:08,2/14/24 17:17,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Withdrawal is available (Link),0,46.0773,en,Computer Science
,,,,,,2/15/24 19:04,,2/15/24 17:58,2/15/24 17:58,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon Prime: Protect yourself from scammers (Link),0.304348,46.0773,en,Computer Science
,,,,,,,,2/15/24 14:15,2/15/24 14:15,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Facebook: Your Horoscope is ready (Link),0,46.0773,en,Computer Science
,,,,,,2/14/24 21:36,,2/14/24 20:11,2/14/24 20:14,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,X: You got paid! (PDF Attachment),0.130435,46.0773,en,Computer Science
,,,,,,2/15/24 15:11,,2/15/24 14:36,2/15/24 14:36,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.173913,46.0773,en,Computer Science
2/14/24 14:37,,,,,,2/14/24 14:37,,2/14/24 14:37,2/14/24 14:37,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,Safari,17,ios,My Retirement Investments Statement (Link),0.217391,46.0773,en,Computer Science
,,,,,,,,2/14/24 15:35,2/14/24 15:35,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Twitter: Confirm your email address (Link),0,46.0773,en,Computer Science
,,,,,,2/14/24 15:06,,2/14/24 15:00,2/14/24 15:00,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.0434783,46.0773,en,Computer Science
,,,,,,,,2/14/24 20:03,2/14/24 20:10,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.130435,46.0773,en,Computer Science
,,,,,,2/15/24 15:46,,2/15/24 15:46,2/15/24 15:46,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Zelle: We declined your last transaction (Link),0.125,46.0773,en,Computer Science
,,,,,,2/15/24 20:28,,2/15/24 20:04,2/15/24 20:04,Student,Undergraduate-Transfer-Northfield Campus-College Professional Schools,,,,Zelle: We declined your last transaction (Link),0.125,46.0773,en,Computer Science
,,,,,,2/14/24 15:02,,2/14/24 15:00,2/14/24 15:00,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0,46.0773,en,Computer Science
,,,,,,2/15/24 16:26,,2/15/24 14:43,2/15/24 14:43,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Countdown Timer: You've only got three minutes (Link),0.125,46.0773,en,Computer Science
,,,,,,2/14/24 20:46,,2/14/24 20:35,2/14/24 20:35,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.125,46.0773,en,Computer Science
,,,,,,,,2/14/24 14:06,2/14/24 14:06,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon: Work for Amazon Remotely (Link),0.25,46.0773,en,Computer Science
,,,,,,,,2/13/24 21:52,2/13/24 21:52,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Thank you for your purchase! (Link),0,46.0773,en,Computer Science
,,,,,,,,2/14/24 13:05,2/14/24 13:05,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0.25,46.0773,en,Computer Science
,,,,,,2/14/24 3:18,,2/13/24 21:40,2/13/24 21:40,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon: A thank you gift from Jeff Bezos (Link),0.25,46.0773,en,Computer Science
,,,,,,2/16/24 18:55,,2/15/24 15:29,2/15/24 15:29,Student,,,,,Amazon: Work for Amazon Remotely (Link),0.125,46.0773,en,Computer Science
,,,,,,2/13/24 20:50,,2/13/24 20:37,2/13/24 20:37,Student,,,,,Withdrawal is available (Link),0,46.0773,en,Computer Science
,,,,,,,,2/15/24 16:19,2/15/24 16:19,Student,,,,,Thank you for your purchase! (Link),0,46.0773,en,Computer Science
2/13/24 18:27,,,,,,2/13/24 18:27,,2/13/24 18:24,2/13/24 18:24,Student,,Chrome,121,windows,Steam: Malware Alert (Link),0.125,46.0773,en,Computer Science
,,,,,,,,2/15/24 20:49,2/15/24 20:49,Student,,,,,Countdown Timer: You've only got three minutes (Link),0,46.0773,en,Computer Science
,,,,,,,,2/13/24 19:20,2/13/24 19:20,Student,,,,,Apples: You recently requested a password reset for your Apples ID (Link),0,46.0773,en,Computer Science
,,,,,,,,2/14/24 14:26,2/14/24 14:26,Student,,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.125,46.0773,en,Computer Science
,,,,,,,,2/14/24 15:34,2/14/24 15:34,Student,,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0,46.0773,en,Computer Science
,,,,,,,,2/14/24 21:25,2/14/24 21:25,Student,,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Computer Science
,,,,,,,,2/15/24 21:18,2/15/24 21:18,Student,,,,,Hello All Cat Lovers!!!!! (Link),0.125,46.0773,en,Computer Science
2/14/24 20:52,,,,,,2/15/24 14:07,,2/14/24 20:31,2/14/24 20:31,Student,,Safari,17,ios,Facebook: Password Change (Link),0.125,46.0773,en,Computer Science
,,,,,,2/15/24 18:20,,2/15/24 18:12,2/15/24 18:12,Student,,,,,Facebook: Your Horoscope is ready (Link),0.25,46.0773,en,Computer Science
,,,,,,,,2/15/24 13:21,2/15/24 13:21,Student,,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0,46.0773,en,Computer Science
,,,,,,,,2/15/24 15:30,2/15/24 15:30,Student,,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0,46.0773,en,Computer Science
,,,,,,,,2/14/24 18:22,2/14/24 18:23,Student,,,,,Thank you for your purchase! (Link),0,46.0773,en,Computer Science
,,,,,,,,2/15/24 14:06,2/15/24 14:06,Student,,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Computer Science
2/14/24 14:39,,,,,,2/14/24 18:18,,2/14/24 14:26,2/14/24 14:26,Student,,Safari,17,ios,"Subway: It's lunch time, are you getting hungry? (Link)",0.125,46.0773,en,Computer Science
,,,,,,2/15/24 3:43,,2/13/24 21:57,2/13/24 21:57,Student,,,,,Zelle: We declined your last transaction (Link),0.25,46.0773,en,Computer Science
,,,,,,,,2/15/24 17:16,2/15/24 17:16,Student,,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0,46.0773,en,Computer Science
,,,,,,,,2/14/24 16:41,2/14/24 16:57,Student,,,,,Amazon Prime: Protect yourself from scammers (Link),0.125,46.0773,en,Computer Science
,,,,,,,,2/14/24 14:57,2/14/24 14:57,Student,,,,,Terra: Let's go to the moon! (QR Code),0,46.0773,en,Computer Science
,,,,,,,,2/14/24 17:17,2/14/24 17:25,Student,,,,,Hello All Cat Lovers!!!!! (Link),0,46.0773,en,Computer Science
,,,,,,,,2/13/24 18:25,2/13/24 18:25,Student,,,,,Hello All Cat Lovers!!!!! (Link),0,46.0773,en,Computer Science
,,,,,,,,2/14/24 21:13,2/14/24 21:13,Student,,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0,46.0773,en,Computer Science
,,,,,,,,2/14/24 19:52,2/14/24 19:52,Student,,,,,My Retirement Investments Statement (Link),0,46.0773,en,Computer Science
,,,,,,2/15/24 15:42,,2/14/24 17:22,2/14/24 17:28,Student,,,,,Hello All Cat Lovers!!!!! (Link),0.125,46.0773,en,Computer Science
,,,,,,2/14/24 21:34,,2/14/24 21:34,2/14/24 21:34,Student,,,,,Amazon: Recent Amazon AWS Outage (Link),0.125,46.0773,en,Computer Science
,,,,,,,,2/15/24 16:05,2/15/24 16:05,Student,,,,,Apples: You recently requested a password reset for your Apples ID (Link),0,46.0773,en,Computer Science
,,,,,,,,3/15/24 18:32,3/15/24 18:32,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Amazon Prime: Protect yourself from scammers (Link),0.0869565,46.0773,en,Computer Science
,,,,,,3/15/24 12:48,,3/15/24 12:43,3/15/24 12:43,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Thank you for your purchase! (Link),0.0869565,46.0773,en,Computer Science
,,,,,,,,3/14/24 13:38,3/14/24 13:38,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Hello All Cat Lovers!!!!! (Link),0,46.0773,en,Computer Science
,,,,,,3/13/24 19:16,,3/13/24 17:50,3/13/24 17:50,Student,Undergraduate-Readmitted Student-Northfield Campus-College Professional Schools,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Computer Science
,,,,,,,,3/13/24 17:11,3/13/24 17:17,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Facebook: Your Horoscope is ready (Link),0.0909091,45.7,en,Computer Science
,,,,,,3/18/24 18:36,,3/15/24 12:47,3/15/24 12:47,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Amazon: A thank you gift from Jeff Bezos (Link),0.0434783,46.0773,en,Computer Science
,,,,,,,,3/14/24 12:28,3/14/24 12:28,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.0434783,46.0773,en,Computer Science
,,,,,,3/14/24 20:29,3/14/24 20:30,3/14/24 20:18,3/14/24 20:18,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0,46.0773,en,Computer Science
,,,,,,,,3/15/24 18:58,3/15/24 18:58,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.0869565,46.0773,en,Computer Science
,,,,,,,,3/13/24 19:42,3/13/24 19:42,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Facebook: Password Change (Link),0,46.0773,en,Computer Science
,,,,,,3/13/24 18:13,,3/13/24 18:00,3/13/24 18:00,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Withdrawal is available (Link),0.0869565,46.0773,en,Computer Science
